male,AGES,BOARD TOPPER,DASA,CGPA - 1,CGPA - 2,DVM,Gaming Club,Mountaineering,None,ICSE,Other,DAYS SINCE LAST SHOWER,TREATS GIVEN,HAS A S/O ?,ATTENDS LECTURES,LITE,PIZZERIA EXPENDITURE (annual),GRAMS / MONTH,GPL
0.0,0.125,0.0,0.0,0.33285713,0.71428573,0.0,0.0,1.0,0.0,0.0,0.0,0.13333334,1.0,0.0,1.0,1.0,0.7588114,0.30875576,0.0
0.0,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,0.22386286,0.013824885,1.0
1.0,0.5,0.0,0.0,0.5385714,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,1.0,1.0,0.0,1.0,0.83003426,0.52073735,0.0
1.0,0.375,1.0,0.0,0.6628572,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,0.0,0.0,1.0,1.0,0.54619426,0.8525345,0.0
0.0,0.625,0.0,0.0,0.3314286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.5,0.0,1.0,1.0,0.7248,0.3824885,0.0
1.0,0.0,0.0,0.0,0.7528572,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.75,0.0,0.0,0.0,0.8715885,0.86175114,0.0
1.0,0.25,0.0,0.0,0.47571427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.0,0.0,0.0,1.0,0.70998853,0.56682026,0.0
0.0,0.375,0.0,1.0,0.4242857,0.14285713,0.0,0.0,0.0,1.0,1.0,0.0,0.20000002,1.0,0.0,0.0,1.0,0.37165713,0.0,1.0
0.0,0.0,0.0,0.0,0.8571429,0.42857146,0.0,0.0,1.0,0.0,0.0,0.0,0.20000002,0.75,0.0,1.0,0.0,0.5544685,0.843318,0.0
1.0,0.0,0.0,0.0,0.90999997,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.25,1.0,0.0,0.0,0.13202286,0.0,1.0
0.0,0.0,0.0,0.0,0.41714287,0.71428573,1.0,0.0,0.0,0.0,1.0,0.0,0.8000001,0.75,0.0,1.0,0.0,0.3139657,0.032258064,1.0
1.0,0.625,0.0,1.0,0.26714283,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.20000002,1.0,0.0,0.0,1.0,0.38464,0.01843318,1.0
1.0,0.25,0.0,0.0,0.8985715,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,1.0,0.0,0.0,1.0,0.5959771,0.07834101,0.0
1.0,0.75,0.0,1.0,1.0,0.28571427,0.0,0.0,0.0,1.0,1.0,0.0,0.26666668,0.5,0.0,0.0,0.0,0.17938286,0.0,1.0
1.0,0.0,0.0,0.0,0.62,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.73333335,1.0,1.0,0.0,1.0,0.8129371,0.6221198,0.0
0.0,0.375,0.0,0.0,0.78999996,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,0.5,1.0,0.0,0.0,0.2530743,0.032258064,1.0
1.0,0.0,0.0,0.0,0.8828572,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7728914,0.52073735,0.0
0.0,0.25,1.0,0.0,0.90857136,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.20000002,0.0,0.0,1.0,0.0,0.009417143,0.004608295,1.0
1.0,0.25,0.0,0.0,0.5142857,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.75,1.0,0.0,0.0,0.7937371,0.6774193,0.0
0.0,0.0,0.0,0.0,0.45428568,0.57142854,0.0,0.0,0.0,1.0,0.0,1.0,0.53333336,0.0,0.0,0.0,1.0,0.04685714,0.032258064,1.0
0.0,0.25,0.0,0.0,0.7642858,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.20000002,0.75,0.0,0.0,1.0,0.9060571,0.6036866,0.0
1.0,0.375,1.0,0.0,0.67571425,0.14285713,1.0,0.0,0.0,0.0,0.0,0.0,0.86666673,0.0,0.0,0.0,1.0,0.66367996,0.17050691,0.0
1.0,0.0,0.0,0.0,0.6071429,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.25,1.0,0.0,1.0,0.7290971,0.5760369,0.0
0.0,0.5,0.0,0.0,0.7628572,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.20000002,0.5,1.0,1.0,1.0,0.6165028,0.42857143,0.0
1.0,0.375,1.0,0.0,0.08428568,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.53333336,0.0,1.0,0.0,1.0,0.8206171,0.99999994,0.0
1.0,0.875,0.0,1.0,0.8657143,0.71428573,0.0,0.0,0.0,1.0,1.0,0.0,0.33333334,0.0,1.0,1.0,0.0,0.6333257,0.32718894,0.0
1.0,0.75,0.0,1.0,0.38,0.57142854,1.0,0.0,0.0,0.0,0.0,0.0,0.86666673,0.5,1.0,0.0,0.0,0.16333714,0.027649768,1.0
1.0,0.625,0.0,0.0,0.48000002,0.71428573,0.0,0.0,0.0,1.0,1.0,0.0,0.40000004,0.75,0.0,0.0,0.0,0.5232,0.11520737,0.0
1.0,0.625,0.0,1.0,0.37142855,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,0.25,0.0,0.0,0.0,0.91355425,0.52073735,0.0
1.0,0.5,0.0,0.0,0.7542857,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.73462856,0.47465438,0.0
1.0,0.25,0.0,0.0,0.47142863,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,0.5,0.0,0.0,0.0,0.11981714,0.01843318,1.0
1.0,0.5,1.0,0.0,0.6185714,0.28571427,1.0,0.0,0.0,0.0,0.0,0.0,0.86666673,1.0,0.0,0.0,1.0,0.9296914,0.8894009,0.0
1.0,0.375,1.0,0.0,0.37,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.86666673,0.25,0.0,0.0,0.0,0.6077714,0.050691243,0.0
1.0,0.0,0.0,0.0,0.6142857,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.5,0.0,0.0,1.0,0.90715426,0.42857143,0.0
1.0,0.625,0.0,0.0,0.0,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,0.5,1.0,0.0,1.0,0.73248,0.3824885,0.0
0.0,0.0,0.0,1.0,0.69142866,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.9333334,0.5,1.0,0.0,0.0,0.23597714,0.013824885,1.0
0.0,0.625,1.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.75,1.0,1.0,0.0,0.18102857,0.004608295,1.0
1.0,0.375,0.0,1.0,0.77857137,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,1.0,0.0,0.0,1.0,0.77846855,0.80645156,0.0
1.0,1.0,1.0,0.0,0.0,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.20000002,0.25,0.0,0.0,1.0,0.65924567,0.81566817,0.0
1.0,0.375,1.0,0.0,0.5985714,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.25,0.0,0.0,1.0,0.24182858,0.009216589,1.0
1.0,0.0,1.0,0.0,0.6085715,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,1.0,0.0,0.0,1.0,0.9696914,0.16129032,0.0
1.0,0.25,0.0,0.0,0.11428571,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.8361142,0.6036866,0.0
1.0,0.375,0.0,0.0,0.8485714,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.25,1.0,0.0,1.0,0.6789485,0.39170507,0.0
0.0,0.25,0.0,0.0,0.07285714,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.17709714,0.0,1.0
0.0,0.625,0.0,0.0,0.3228572,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.86666673,1.0,0.0,1.0,0.0,0.7620114,0.13364056,0.0
1.0,0.5,0.0,1.0,0.73428583,0.8571429,0.0,0.0,0.0,1.0,1.0,0.0,0.53333336,0.25,1.0,1.0,1.0,0.07305142,0.027649768,1.0
0.0,0.0,0.0,0.0,0.6628572,0.14285713,0.0,0.0,0.0,1.0,0.0,1.0,0.20000002,1.0,1.0,0.0,1.0,0.90902853,0.65898615,0.0
1.0,0.375,0.0,1.0,0.0,0.14285713,0.0,0.0,0.0,1.0,1.0,0.0,0.4666667,0.25,1.0,0.0,0.0,0.25828573,0.009216589,1.0
1.0,0.25,0.0,0.0,0.79142857,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,1.0,0.0,0.0,1.0,0.8254628,0.6221198,0.0
1.0,0.875,1.0,0.0,0.48714286,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.9333334,0.0,0.0,1.0,1.0,0.7239771,0.8894009,0.0
1.0,0.375,1.0,0.0,0.38428575,0.28571427,0.0,0.0,0.0,1.0,1.0,0.0,0.9333334,0.5,1.0,1.0,1.0,0.93014854,0.66820276,0.0
1.0,0.25,0.0,0.0,0.5385714,0.14285713,0.0,1.0,0.0,0.0,0.0,0.0,0.33333334,0.5,0.0,1.0,0.0,0.53275424,0.14285715,0.0
1.0,0.25,0.0,0.0,0.2557143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,0.5,1.0,0.0,1.0,0.68525714,0.14285715,0.0
1.0,0.25,0.0,0.0,0.82714283,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4666667,0.5,1.0,0.0,1.0,0.6283428,0.19815667,0.0
0.0,0.25,0.0,1.0,0.6285715,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4666667,0.25,1.0,1.0,0.0,0.13366857,0.004608295,1.0
1.0,0.375,0.0,1.0,0.79571426,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,1.0,0.0,0.0,0.0,0.23108572,0.013824885,1.0
0.0,0.0,0.0,0.0,0.6528572,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.33333334,1.0,1.0,1.0,0.0,0.23108572,0.013824885,1.0
1.0,0.0,0.0,0.0,0.45857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,1.0,0.0,0.0,1.0,0.28192002,0.004608295,1.0
1.0,0.375,0.0,0.0,0.56857145,0.71428573,0.0,0.0,0.0,1.0,1.0,0.0,0.26666668,0.75,0.0,0.0,1.0,0.6468571,0.17050691,0.0
1.0,0.875,0.0,1.0,0.40571433,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.25,0.0,0.0,1.0,0.6902857,0.61290324,0.0
1.0,0.75,1.0,0.0,0.6028571,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,0.0,1.0,0.0,0.0,0.8427885,0.7880184,0.0
1.0,0.625,0.0,0.0,0.28428566,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.53333336,0.0,1.0,0.0,1.0,0.8215314,0.3824885,0.0
0.0,0.0,0.0,0.0,0.8685714,0.57142854,0.0,0.0,0.0,1.0,0.0,1.0,0.13333334,1.0,0.0,0.0,0.0,0.3036343,0.009216589,1.0
1.0,0.75,0.0,1.0,0.49,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.26666668,0.75,0.0,1.0,0.0,0.9457371,0.4193548,0.0
1.0,0.625,0.0,0.0,0.23571432,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.86666673,0.5,1.0,0.0,1.0,0.6434743,0.24423963,0.0
0.0,0.25,0.0,1.0,0.09142858,0.42857146,0.0,0.0,0.0,1.0,1.0,0.0,0.33333334,0.75,0.0,0.0,0.0,0.1637943,0.013824885,1.0
1.0,0.5,0.0,1.0,0.41142857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,1.0,0.0,0.0,0.0,0.26541716,0.032258064,1.0
0.0,0.25,0.0,0.0,0.3257143,0.42857146,0.0,0.0,0.0,1.0,1.0,0.0,0.13333334,0.75,0.0,1.0,1.0,0.62555426,0.15207373,0.0
1.0,0.375,0.0,0.0,0.41714287,0.42857146,0.0,0.0,0.0,1.0,0.0,1.0,0.06666667,0.0,1.0,0.0,1.0,0.7658514,0.041474655,0.0
1.0,0.375,0.0,0.0,0.6242857,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.46957713,0.7235023,0.0
1.0,0.5,1.0,0.0,0.3685714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666667,0.5,1.0,0.0,1.0,0.49942854,0.9447004,0.0
0.0,0.625,1.0,0.0,0.29571432,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.10697143,0.032258064,1.0
1.0,0.625,0.0,1.0,0.5271429,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.75,0.0,0.0,0.0,0.26756573,0.009216589,1.0
0.0,0.25,0.0,1.0,0.21571434,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.40502858,0.009216589,1.0
1.0,0.0,0.0,0.0,0.54142857,0.42857146,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.21814857,0.013824885,1.0
0.0,0.375,0.0,1.0,0.56285715,0.28571427,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.75,0.0,0.0,0.0,0.23483428,0.023041476,1.0
1.0,0.0,0.0,1.0,0.6328571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20000002,0.75,0.0,0.0,1.0,0.8160457,0.6866359,0.0
1.0,0.625,0.0,1.0,0.6357143,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.73333335,0.5,0.0,0.0,0.0,0.15396571,0.027649768,1.0
1.0,0.375,0.0,0.0,1.0,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.4666667,0.75,0.0,0.0,1.0,0.9695085,0.11520737,0.0
1.0,0.75,1.0,0.0,0.4457143,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.91423994,0.5760369,0.0
1.0,0.25,0.0,0.0,0.58285713,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,0.75,1.0,0.0,1.0,0.8527085,0.9907834,0.0
0.0,0.5,0.0,1.0,0.40857142,0.8571429,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.24466287,0.023041476,1.0
0.0,0.375,1.0,0.0,0.17571425,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,0.75,0.0,0.0,0.0,0.33773714,0.013824885,1.0
1.0,0.0,0.0,0.0,0.6385714,0.8571429,0.0,0.0,0.0,1.0,0.0,1.0,0.4666667,1.0,0.0,0.0,0.0,0.57339424,0.49308753,0.0
1.0,0.5,0.0,0.0,0.17428565,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.75,0.0,0.0,0.0,0.68772566,0.013824885,0.0
0.0,0.125,1.0,0.0,0.61,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,1.0,0.0,1.0,0.0,0.38477713,0.0,1.0
1.0,0.25,0.0,0.0,0.2485714,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,1.0,1.0,0.0,1.0,0.77970284,0.76958525,0.0
1.0,0.5,1.0,0.0,0.26857144,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,0.25,0.0,0.0,1.0,0.9131428,0.5391705,0.0
1.0,0.75,1.0,0.0,0.70714283,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.6666667,0.0,1.0,0.0,1.0,0.5589028,0.34562212,0.0
1.0,0.375,0.0,1.0,0.09142858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.73333335,0.5,0.0,0.0,1.0,0.09398857,0.004608295,1.0
1.0,0.25,0.0,0.0,0.66571426,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.6666667,1.0,0.0,0.0,0.0,0.8737828,0.7235023,0.0
0.0,0.375,1.0,0.0,0.060000002,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666667,0.5,1.0,0.0,0.0,0.2506057,0.004608295,1.0
0.0,0.0,0.0,0.0,0.91428566,0.71428573,0.0,0.0,0.0,1.0,0.0,1.0,0.4666667,0.75,0.0,0.0,0.0,0.17654857,0.023041476,1.0
1.0,0.375,1.0,0.0,0.7385714,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,1.0,0.0,0.0,0.0,0.7642057,0.47465438,0.0
0.0,0.375,0.0,0.0,0.70142853,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,0.0,1.0,0.0,1.0,0.85924566,0.7235023,0.0
0.0,0.375,0.0,1.0,0.55571425,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.25,1.0,0.0,0.0,0.058834285,0.027649768,1.0
1.0,0.125,0.0,0.0,0.3028571,0.57142854,0.0,0.0,0.0,1.0,1.0,0.0,0.26666668,0.75,0.0,0.0,0.0,0.76192,0.32718894,0.0
1.0,0.0,1.0,0.0,0.49714285,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.25,0.0,0.0,1.0,0.6513828,0.9815668,0.0
1.0,0.375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.68022853,0.56682026,0.0
1.0,0.375,1.0,0.0,0.34428567,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.25,1.0,0.0,1.0,0.52219427,0.5391705,0.0
1.0,0.375,0.0,0.0,0.73428583,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.5,0.0,0.0,0.0,0.81755424,0.24423963,0.0
0.0,0.625,0.0,0.0,0.35428572,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.94368,0.6036866,0.0
1.0,0.5,0.0,1.0,0.46571434,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.33333334,0.5,0.0,0.0,0.0,0.2704457,0.013824885,1.0
1.0,0.0,0.0,0.0,0.33714288,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.75,1.0,0.0,0.0,0.8558628,0.34562212,0.0
1.0,0.0,0.0,0.0,0.52428573,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20000002,0.5,0.0,0.0,0.0,0.7156571,0.12442396,0.0
1.0,0.0,0.0,1.0,0.38285714,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,0.25,0.0,0.0,0.0,0.07113142,0.032258064,1.0
1.0,0.5,0.0,1.0,0.44,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.75,1.0,0.0,1.0,0.5824457,0.5391705,0.0
0.0,0.25,0.0,1.0,0.22857141,0.42857146,1.0,0.0,0.0,0.0,1.0,0.0,0.9333334,0.5,1.0,1.0,0.0,0.31163427,0.013824885,1.0
1.0,0.375,0.0,0.0,0.9914285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,1.0,0.0,0.0,0.0,0.6790857,0.76958525,0.0
1.0,0.375,0.0,0.0,0.90857136,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,0.5,1.0,0.0,0.0,0.2591543,0.01843318,1.0
1.0,1.0,0.0,1.0,0.71000004,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.6666667,1.0,0.0,1.0,1.0,0.5652114,0.22580644,0.0
1.0,0.25,0.0,0.0,0.44428575,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.6666667,0.5,1.0,1.0,1.0,0.51739424,0.13364056,0.0
0.0,0.375,1.0,0.0,0.7414285,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.4666667,0.25,0.0,0.0,0.0,0.16283429,0.004608295,1.0
1.0,0.25,0.0,1.0,0.6457143,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8734628,0.65898615,0.0
1.0,0.375,0.0,0.0,0.5285714,0.28571427,0.0,0.0,0.0,1.0,0.0,1.0,0.6666667,0.5,0.0,0.0,1.0,0.5266743,0.7603686,0.0
0.0,0.0,1.0,0.0,0.5071429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20000002,0.75,0.0,1.0,0.0,0.19913143,0.01843318,1.0
1.0,0.125,0.0,0.0,0.8385714,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,1.0,1.0,1.0,0.0,0.34102857,0.004608295,1.0
1.0,0.5,0.0,0.0,0.27571428,0.28571427,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,1.0,0.0,0.0,0.0,0.5901714,0.96313363,0.0
1.0,0.375,0.0,0.0,0.6357143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,0.0,1.0,0.0,0.0,0.76484567,0.013824885,0.0
0.0,0.625,1.0,0.0,0.65428567,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.25,0.0,1.0,1.0,0.15698285,0.023041476,1.0
1.0,0.0,1.0,0.0,0.12142855,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20000002,1.0,0.0,1.0,0.0,0.35629714,0.009216589,1.0
1.0,0.375,0.0,0.0,0.3971429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0.7248,0.31797233,0.0
1.0,0.25,1.0,0.0,0.23142856,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.4666667,0.5,0.0,0.0,1.0,0.9393828,0.21658985,0.0
1.0,0.5,0.0,0.0,0.0,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.5,1.0,0.0,1.0,0.9470628,0.5852534,0.0
0.0,0.5,0.0,1.0,0.32857144,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.26666668,0.5,1.0,0.0,0.0,0.14418286,0.004608295,1.0
1.0,0.0,0.0,0.0,0.42857146,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,1.0,0.0,1.0,0.5472457,0.99999994,0.0
1.0,0.625,0.0,0.0,0.42285717,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.6666667,0.75,0.0,0.0,1.0,0.5384228,0.069124416,0.0
1.0,0.25,0.0,0.0,0.69428575,0.28571427,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26802287,0.023041476,1.0
0.0,0.5,0.0,1.0,0.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.75,0.0,1.0,0.0,0.23584001,0.023041476,1.0
1.0,0.25,0.0,0.0,0.36142862,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.20000002,1.0,0.0,0.0,1.0,0.68854856,0.56682026,0.0
0.0,0.75,0.0,1.0,0.48285717,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.119451426,0.023041476,1.0
1.0,0.0,0.0,1.0,0.27857143,0.28571427,0.0,0.0,0.0,1.0,1.0,0.0,0.06666667,0.75,0.0,0.0,0.0,0.7880228,0.5852534,0.0
0.0,0.375,0.0,0.0,0.41285712,0.42857146,0.0,0.0,0.0,1.0,0.0,1.0,0.4666667,0.25,0.0,0.0,1.0,0.4976457,0.31797233,0.0
1.0,0.0,0.0,0.0,0.57571435,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.26666668,0.5,0.0,0.0,1.0,0.9104,0.14285715,0.0
1.0,0.5,0.0,0.0,0.8985715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.5,0.0,0.0,1.0,0.94815993,0.21658985,0.0
1.0,0.375,0.0,0.0,0.81999993,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,0.0,0.0,0.0,1.0,0.5586743,0.953917,0.0
1.0,0.625,0.0,0.0,0.20428568,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,0.5,1.0,0.0,1.0,0.8650971,0.42857143,0.0
0.0,0.75,1.0,0.0,0.47142863,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.76333714,0.49308753,0.0
1.0,0.0,0.0,0.0,0.17000002,0.42857146,0.0,0.0,0.0,1.0,1.0,0.0,0.6666667,0.5,0.0,0.0,1.0,0.76059425,0.50230414,0.0
0.0,0.75,1.0,0.0,0.2557143,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.0,0.0,1.0,0.0,0.13554285,0.032258064,1.0
1.0,0.25,0.0,0.0,0.44,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4666667,1.0,1.0,0.0,1.0,0.9064685,0.105990775,0.0
1.0,0.0,0.0,0.0,0.22857141,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.53333336,0.0,1.0,0.0,1.0,0.50912,0.50230414,0.0
0.0,0.125,0.0,0.0,0.2428571,0.8571429,0.0,0.0,0.0,1.0,0.0,0.0,0.06666667,0.25,0.0,0.0,0.0,0.11341714,0.01843318,1.0
1.0,0.0,0.0,0.0,0.58428574,0.42857146,0.0,0.0,0.0,1.0,0.0,1.0,0.20000002,0.75,1.0,0.0,1.0,0.6352457,0.8894009,0.0
0.0,0.625,0.0,1.0,0.33571428,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.53333336,0.5,0.0,1.0,1.0,0.16685715,0.009216589,1.0
0.0,0.125,0.0,0.0,0.15428567,0.71428573,0.0,0.0,0.0,1.0,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.20288001,0.01843318,1.0
0.0,0.25,0.0,1.0,0.21571434,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.34925714,0.01843318,1.0
1.0,0.375,0.0,1.0,1.0,0.42857146,0.0,0.0,0.0,1.0,0.0,0.0,0.73333335,1.0,1.0,0.0,0.0,0.66884565,0.59447,0.0
1.0,0.0,0.0,0.0,0.6514286,0.71428573,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,0.25,0.0,1.0,1.0,0.75424,0.81566817,0.0
1.0,0.375,0.0,0.0,0.5385714,0.57142854,0.0,0.0,0.0,1.0,0.0,0.0,0.40000004,0.5,0.0,0.0,1.0,0.88210285,0.80645156,0.0
1.0,0.375,0.0,0.0,0.47142863,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13333334,0.5,0.0,0.0,1.0,0.59990853,0.5391705,0.0
0.0,0.25,0.0,0.0,0.29857147,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.86666673,0.0,1.0,0.0,0.0,0.16914286,0.0,1.0
1.0,0.125,0.0,0.0,0.4242857,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666667,1.0,0.0,1.0,1.0,0.9496228,0.96313363,0.0
1.0,0.0,0.0,0.0,0.51857144,0.14285713,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,1.0,1.0,0.0,0.13586286,0.032258064,1.0
1.0,0.625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.40000004,1.0,0.0,0.0,1.0,0.92964566,0.6036866,0.0
1.0,0.0,0.0,0.0,0.40999997,0.8571429,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.25,0.0,0.0,1.0,0.52886856,0.7880184,0.0
